,id,x,y
592,414310-16414670-2347,0.8754201,0.4306465
593,414310-16414687-2348,0.7088016,0.51555854
594,414310-16414690-2349,0.19193892,0.8471495
595,414310-16414690-2350,0.18304643,0.8078456
596,414310-16414693-2351,0.28407502,0.19158445
597,414310-16414731-2352,0.28022197,0.32020375
598,414310-16414734-2353,0.25276697,0.1978733
599,414310-16414739-2354,0.4788972,0.264721
600,414310-16414745-2355,0.6803289,0.5487191
601,414310-16414751-2356,0.65702295,0.19780062
602,414310-16414754-2357,0.74136525,0.4984825
603,414310-16414806-2358,0.4393879,0.28121212
604,414310-16414812-2359,0.43489274,0.28150493
605,414310-16414815-2360,0.44649437,0.2996155
606,414310-16414818-2361,0.4756882,0.26317737
607,414310-16414821-2362,0.44649225,0.29961532
608,414310-16414849-2363,0.43489495,0.2815716
609,414310-16414966-2364,0.39920402,0.89332205
610,414310-16414969-2365,0.36229143,1.0
611,414310-16414969-2366,0.3622897,0.99999267
612,414310-16414977-2367,0.6150069,0.550213
613,414310-16414984-2368,0.5690992,0.06677912
614,414310-16414991-2369,0.38982442,0.92318445
615,414310-16415005-2872,0.30607313,0.8816475
616,414310-16415008-2873,0.3060727,0.88164383
617,414310-16415011-2372,0.7157962,0.32732853
618,414310-16415088-2373,0.5367698,0.14897601
619,486160-20033022-2374,0.5605395,0.19420478
620,486160-20033074-2375,0.754221,0.5642843
621,486160-20033082-2376,0.85702616,0.36598024
622,486160-20033087-2377,0.753942,0.5639312
623,486160-20033099-2378,0.22411965,0.78580195
624,486209-20035632-2381,0.5535967,0.19036683
625,486209-20035727-2382,0.39481854,0.92659795
626,486209-20035734-2383,0.37579948,0.93922263
627,486209-20035748-2384,0.38609684,0.93501645
628,486209-20035758-2385,0.43943968,0.28071174
629,486209-20035758-2386,0.43488157,0.28155696
630,486209-20035764-2387,0.43943968,0.28071174
631,486209-20035764-2388,0.4393076,0.2813421
632,486209-20035767-2389,0.43944588,0.2810836
633,486209-20035769-2390,0.3884066,0.92977685
634,486209-20035777-2391,0.41623965,0.30251154
635,486209-20035787-2392,0.37185657,0.9346768
636,486209-20035789-2393,0.36342067,0.9355837
637,486209-20035789-2394,0.37818035,0.94598275
638,486209-20035792-2395,0.24947047,0.20573847
639,486209-20035841-2396,0.5102348,0.8677217
640,486209-20035843-2397,0.48070014,0.27849242
641,486209-20035860-2398,0.4392245,0.26490697
642,486209-20035869-2399,0.35082498,0.20012416
643,486209-20035869-2400,0.35082823,0.20012599
644,486209-20035879-2401,0.45992815,0.16549703
645,486234-20037128-2402,0.26053762,0.85948724
646,506983-21071282-2875,0.26457158,0.1987285
647,506983-21071282-2876,0.32795128,0.18964265
648,484577-19991839-2405,0.5777951,0.51862806
649,484577-19991841-2406,0.8072864,0.4551011
650,484577-19991842-2407,0.47548229,0.26344687
651,484577-19991842-2408,0.8570266,0.36598018
652,484577-19991861-2409,0.3064916,0.5064993
653,506975-21069564-2410,0.5669861,0.21224654
654,506975-21069916-2411,0.76071846,0.43413267
655,506975-21070087-2412,0.9679558,0.4988281
656,506975-21070098-2413,0.7607179,0.43412793
657,506975-21070115-2414,0.16515519,0.8185714
658,506975-21070125-2415,0.16447876,0.8159913
659,506975-21070132-2416,0.16494492,0.81768286
660,506975-21070188-2417,0.8688734,0.432495
661,506975-21070209-2418,0.76071876,0.43413323
662,506975-21070213-2419,0.41681966,0.2649251
663,506975-21070213-2420,0.3266145,0.12699589
664,506975-21070213-2421,0.32660294,0.12699376
665,506975-21070213-2422,0.32661453,0.12699685
666,506975-21070228-2423,0.25980777,0.80685866
667,506975-21070232-2424,0.22372197,0.7912559
668,506975-21070258-2425,0.6080785,0.5727631
669,506975-21070298-2426,0.36969474,0.9284979
670,506975-21070301-2427,0.36176714,0.92230576
671,506975-21070307-2428,0.5777936,0.5186316
672,506975-21070307-2429,0.5777932,0.5186324
673,506975-21070310-2430,0.5777928,0.51863205
674,506975-21070315-2431,0.37049586,0.922054
675,506975-21070315-2432,0.35990456,0.92628986
676,506975-21070318-2433,0.39129552,0.90231305
677,506975-21070321-2434,0.37560764,0.9304948
678,506975-21070321-2435,0.3685552,0.944422
679,506975-21070324-2436,0.37135458,0.950354
680,506975-21070324-2437,0.32642335,0.8757696
681,506975-21070327-2438,0.16479906,0.82063246
682,506975-21070341-2439,0.15297091,0.81744385
683,506975-21070367-2440,0.15302494,0.8171267
684,506975-21070370-2441,0.38195923,0.8997084
685,506975-21070422-2442,0.323778,0.49192554
686,506975-21070437-2443,0.80872905,0.5120818
687,506975-21070441-2444,0.59873426,0.06680184
688,506975-21070441-2445,0.5973971,0.05632166
689,506975-21070476-2446,0.29973662,0.963926
690,506975-21070476-2447,0.30108383,0.94936246
691,506975-21070480-2448,0.47815922,0.26579928
692,506975-21070483-2449,0.65049034,0.4759704
693,506975-21070489-2450,0.28007635,0.52321744
694,506975-21070496-2451,0.28007376,0.52322483
695,506975-21070499-2452,0.28006917,0.52322274
696,506975-21070499-3346,0.36165062,0.91719174
697,506975-21070503-2453,0.280074,0.5231971
698,506975-21070507-2454,0.2800611,0.5232196
699,506975-21070514-2455,0.280074,0.5231971
700,506975-21070516-2456,0.28007326,0.52319705
701,506975-21070539-2457,0.31131557,0.9209594
702,506975-21070542-2458,0.2996675,0.5511622
703,506975-21070556-2459,0.4347768,0.28142843
704,506975-21070599-2460,0.30261943,0.4876105
705,506975-21070601-2461,0.27600992,0.53741425
706,506975-21070604-2462,0.3452104,0.4238646
707,506975-21070604-2463,0.1891352,0.6633833
708,506975-21070604-2464,0.3004399,0.34505692
709,506975-21070604-2465,0.30044228,0.34505546
710,506975-21070604-2466,0.3004398,0.34505695
711,506975-21070604-2467,0.34520617,0.42386767
712,506975-21070604-2468,0.3452161,0.4238397
713,506975-21070604-2469,0.94198847,0.5584488
714,506975-21070604-2470,0.3452156,0.4238397
715,506975-21070604-2471,0.9421806,0.5580336
716,506975-21070604-2472,0.9388149,0.5548551
717,506975-21070604-2473,0.94236714,0.55669904
718,506975-21070604-2474,0.9424608,0.5570826
719,506975-21070604-2475,0.94113064,0.5551309
720,506975-21070604-2476,0.94113064,0.5551309
721,506975-21070609-2477,0.68033534,0.54870063
722,506975-21070639-2478,0.7086906,0.5155993
723,506975-21070647-2479,0.74613804,0.45521703
724,506975-21070650-2480,0.12822036,0.76604545
725,506975-21070653-2481,0.25844693,0.5149323
726,506975-21070659-2482,0.81476396,0.44896033
727,506975-21070661-2483,0.46757063,0.15459543
728,506975-21070664-2484,0.19197425,0.84714234
729,506975-21070666-2485,0.7619183,0.42458585
730,506975-21070669-2486,0.56591445,0.05757154
731,506975-21070671-2487,0.8338303,0.45477864
732,506975-21070674-2488,0.43685016,0.2782658
733,506975-21070677-2489,0.1282176,0.7660414
734,506975-21070680-2490,0.2546033,0.51388776
735,506975-21070682-2491,0.57988685,0.16312617
736,506975-21070688-2492,0.026705926,0.6357968
737,506975-21070688-2493,0.679152,0.5793948
738,506975-21070688-2494,0.679175,0.57938445
739,506975-21070690-2495,0.19195448,0.84715277
740,506975-21070693-2496,0.45240733,0.06629131
741,506975-21070693-2497,0.45240733,0.06629006
742,506975-21070693-2498,0.45238513,0.06632775
743,506975-21070693-2499,0.32659864,0.12699156
744,506975-21070693-2500,0.32659835,0.12699245
745,506975-21070693-2501,0.4524199,0.06629211
746,506975-21070695-2502,0.8755451,0.43064502
747,506975-21070695-2503,0.87944174,0.43330902
748,506975-21070698-2504,0.45241386,0.06628575
749,506975-21070698-2505,0.45240733,0.06629155
750,506975-21070698-2506,0.3266378,0.12699895
751,506975-21070698-2507,0.32663313,0.12700365
752,506975-21070698-2508,0.70243454,0.5284115
753,506975-21070701-2509,0.5489041,0.07486049
754,506975-21070703-2510,0.55089265,0.091774724
755,506975-21070712-2511,0.2733691,0.49859008
756,506975-21070714-2512,0.57383233,0.0568955
757,506975-21070714-2513,0.70871043,0.515579
758,506975-21070723-2514,0.96708584,0.5057596
759,506975-21070726-2515,0.34522218,0.42390385
760,506975-21070726-2516,0.34521288,0.4239256
761,506975-21070726-2517,0.3004419,0.34505126
762,506975-21070726-2518,0.3004411,0.34503844
763,506975-21070726-2519,0.3004387,0.34506288
764,506975-21070726-2520,0.34523377,0.42393056
765,506975-21070726-2521,0.34523404,0.42391014
766,506975-21070726-2522,0.9399232,0.55974853
767,506975-21070726-2523,0.9404057,0.5597153
768,506975-21070726-2524,0.93801033,0.5589489
769,506975-21070726-2525,0.9388348,0.5595213
770,506975-21070726-2526,0.93815285,0.5553276
771,506975-21070726-2527,0.93787736,0.5557041
772,506975-21070726-2528,0.93759656,0.55622965
773,506975-21070726-2529,0.9376352,0.5583073
774,506975-21070730-2530,0.87649006,0.43066928
775,506975-21070736-2531,0.452413,0.06631836
776,506975-21070736-2532,0.4524666,0.066290036
777,506975-21070736-2533,0.34527853,0.42378438
778,506975-21070736-2534,0.34525973,0.42390838
779,506975-21070744-2535,0.546295,0.070153244
780,506975-21070744-2536,0.532334,0.0057261745
781,506975-21070751-2537,0.17636113,0.8748902
782,506975-21070755-2538,0.1740174,0.8711606
783,506975-21070864-2539,0.5920859,0.13367167
784,506975-21070872-2540,0.27138492,0.3480172
785,506975-21070883-2541,0.74136454,0.49847922
786,506975-21070901-2542,0.4675486,0.15459064
787,506975-21070940-2543,0.76071584,0.43412864
788,506975-21070945-2544,0.5798867,0.16313338
789,506975-21070948-2545,0.16156088,0.81284153
790,506975-21070964-2546,0.16156091,0.8128416
791,506975-21070993-2547,0.28198752,0.5030001
792,506975-21071003-2548,0.25659502,0.53573775
793,506975-21071008-2549,0.5102194,0.8677173
794,506975-21071011-2550,0.47649154,0.26238552
795,506201-21001818-2551,0.53233504,0.005725802
796,506201-21001845-2552,0.35126987,0.9978591
797,506201-21001848-2553,0.21424021,0.90119463
798,520031-22139965-2554,0.2957082,0.43814608
799,520031-22139968-2555,0.7743293,0.5788904
800,520031-22139970-2556,0.65868044,0.5035872
801,520031-22139971-2557,0.6575424,0.5042707
802,520031-22139971-2558,0.5555816,0.046439204
803,520031-22139973-2560,0.44373804,0.30461913
804,520031-22139975-2561,0.21862291,0.7544964
805,520031-22139985-2563,0.25892898,0.80990595
806,484578-19989138-2708,0.6245707,0.49316552
807,484578-19989141-2709,0.45238754,0.06635462
808,484578-19989141-2710,0.45244715,0.066335574
809,484578-19989142-2711,0.55155325,0.05228711
810,484578-19989144-2712,0.6470086,0.5021064
811,484578-19989164-2713,0.30387008,0.17286144
812,484578-19989166-2714,0.28009585,0.17507738
813,484578-19989198-2715,0.41681966,0.26493245
814,484578-19989198-2716,0.4168166,0.26493213
815,484578-19989199-2717,0.32648292,0.12704895
816,484578-19989199-2718,0.32648182,0.12704787
817,484578-19989200-2719,0.26662835,0.17528479
818,484578-19989203-2720,0.6024082,0.0
819,484578-19989204-2721,0.25650445,0.19328217
820,484578-19989207-2722,0.29173607,0.32094944
821,484578-19989207-2723,0.5933088,0.050335485
822,484578-19989208-2724,0.71852887,0.52160466
823,484578-19989211-2725,0.60240865,4.788216e-07
824,484578-19989212-2726,0.596261,0.06330133
825,484578-19989214-2727,0.57565176,0.03840793
826,484578-19989222-2728,0.38508436,0.9174834
827,484578-19989228-3345,0.47874355,0.26499894
828,484578-19989249-2730,0.63470155,0.5714383
829,484578-19989249-2731,0.21241151,0.24382797
830,511216-21469100-2732,0.74892485,0.5661353
831,511216-21469225-2733,0.25652885,0.17410004
832,498011-20452366-2734,0.30112696,0.43531606
833,520488-22176305-2735,0.62691927,0.34316283
834,520488-22176316-2736,0.383923,0.92400545
835,520488-22176329-2737,0.267715,0.7636859
836,546648-22866237-2740,0.27139932,0.18165877
837,546648-22866243-2741,0.5801554,0.057956357
838,546648-22866251-2742,0.4005863,0.9197983
839,546648-22866637-2743,0.39212805,0.93538857
840,546648-22866711-2744,0.3959964,0.9304235
841,546648-22866719-2745,0.40634933,0.92267615
842,516375-21904749-2746,0.5908609,0.5786322
843,414313-16415080-2877,0.5524246,0.06909912
844,414313-16415083-2878,0.5617486,0.07165528
845,414313-16415089-2879,0.5605217,0.07270598
846,414313-16415096-2880,0.54447377,0.056133002
847,987264-38205192-2881,0.25997716,0.8623508
848,987264-38205193-2882,0.3644449,0.52689487
849,987264-38205207-2883,0.24896523,0.18130724
850,987264-38205208-2884,0.557303,0.078465134
851,987264-38205211-2885,0.22078218,0.6814945
852,987264-38205217-2886,0.25257835,0.7317341
853,987264-38205222-2887,0.7901193,0.4930549
854,987264-38205223-2888,0.7506051,0.52033365
855,987264-38205225-2889,0.7506051,0.5203364
856,987264-38205229-2890,0.3644473,0.52689505
857,987264-38205232-2891,0.870782,0.41636273
858,987264-38205239-2892,0.23039809,0.6640059
859,987264-38205241-2893,0.3644412,0.52689445
860,987264-38205243-2894,0.26772043,0.7636861
861,491023-20157859-2897,0.27783498,0.31379554
862,491023-20157866-2898,0.18734999,0.7449009
863,498505-20615818-2900,0.62457085,0.4931782
864,498505-20615819-2901,0.64635414,0.5048147
865,498505-20615820-2902,0.3047922,0.46184692
866,498505-20615820-2903,0.33916378,0.8388299
867,498505-20616394-2908,0.19574475,0.7708363
868,498505-20616397-2909,0.30419728,0.9303258
869,505171-20919132-2911,0.6356572,0.45302463
870,505171-20919149-2912,0.5329234,0.46206275
871,505171-20919156-2913,0.31478646,0.55370104
872,498584-20618698-2914,0.38214025,0.75000477
873,498584-20618709-2915,0.38918874,0.74813324
874,546646-22856383-2916,0.46870434,0.81452775
875,546646-22856383-2917,0.39458156,0.9445826
876,546646-22856383-2918,0.3501681,0.5086303
877,546646-22856385-2919,0.35016263,0.5086288
878,546646-22856391-2920,0.8122976,0.65823066
879,546646-22856391-2921,0.35006994,0.5086714
880,546646-22856393-2922,0.8122973,0.65823036
881,546646-22856397-2923,0.4687,0.8145272
882,546646-22856399-2924,0.35006973,0.5086722
883,546646-22856399-2925,0.44904536,0.8248034
884,546646-22856401-2926,0.33655065,0.49067858
885,546646-22856401-2927,0.44903412,0.82470375
886,546646-22856405-2928,0.350071,0.5087233
887,546646-22856407-2929,0.44904077,0.8246993
888,506981-21068286-2930,0.40649012,0.7454011
889,498062-20496743-2932,0.4207889,0.7514105
890,498019-20456796-2933,0.12766539,0.7603773
891,508689-21229170-3330,0.3524003,0.20106797
892,508689-21230558-2942,0.606738,0.104629196
893,506812-21049120-2948,0.6186901,0.48720077
894,506812-21049229-2950,0.376635,0.75212896
895,987208-38201621-3354,0.6588717,0.33746815
896,507618-21122504-2951,0.7628511,0.5647193
897,507618-21122510-2952,0.25371173,0.79630417
898,494134-20255162-2954,0.6237898,0.3366445
899,494134-20255191-2955,0.616629,0.3065228
900,494134-20255197-2956,0.6165957,0.30336112
901,494134-20255202-2957,0.61659455,0.3033612
902,494134-20255451-2958,0.62420905,0.30108228
903,494134-20255473-2959,0.7222669,0.20209864
904,494134-20255473-2960,0.71859,0.20977247
905,494134-20255540-2961,0.62769496,0.30123082
906,494134-20255643-2962,0.72118115,0.18045236
907,494134-20255654-2963,0.7211996,0.18042421
908,494134-20255654-2964,0.70071286,0.1735826
909,494134-20255665-2965,0.7151876,0.19008444
910,494134-20255671-2966,0.7091821,0.19516838
911,494134-20255676-2967,0.7092028,0.19516782
912,494134-20255687-2968,0.6977474,0.181238
913,494134-20255698-2969,0.7091725,0.19518097
914,494134-20255753-2970,0.7191086,0.18618464
915,494134-20255757-2971,0.7091952,0.19518545
916,494134-20255763-2972,0.70916146,0.19517721
917,494134-20255774-2973,0.71233296,0.20734753
918,494134-20255785-2974,0.7140874,0.1847014
919,494134-20255795-2975,0.7020633,0.20331588
920,494134-20255808-2976,0.709184,0.19517905
921,494134-20255826-2977,0.709192,0.19517827
922,494134-20255857-2978,0.709192,0.19517827
923,494134-20255861-2979,0.66428137,0.17057964
924,494134-20255872-2980,0.6642816,0.17058292
925,494134-20255882-2981,0.70747554,0.18902504
926,494134-20255882-2982,0.69795716,0.17803931
927,494134-20255894-2983,0.70916134,0.19515955
928,494134-20255904-2984,0.67182,0.16714558
929,494134-20255904-2985,0.7231259,0.1981619
930,494134-20255920-2986,0.70916134,0.19515955
931,494134-20255932-2987,0.7033661,0.19202654
932,508525-21206733-2988,0.28320125,0.79740715
933,508525-21206739-2989,0.2831908,0.79737943
934,508525-21206752-2990,0.29053795,0.81706375
935,506916-21061265-2991,0.3169754,0.5222412
936,506916-21061282-2994,0.15506694,0.8129086
937,506916-21061285-2995,0.2802295,0.5232551
938,506916-21061288-2996,0.28023994,0.523233
939,506916-21061310-2997,0.15418153,0.8134262
940,506916-21061311-2998,0.3959546,0.93971413
941,506916-21061315-2999,0.4490354,0.82470095
942,506916-21061340-3001,0.7046173,0.36380455
943,506916-21061344-3002,0.39004704,0.9443622
944,511234-21468902-3003,0.73032206,0.19644633
945,494250-20262046-3004,0.22676575,0.68061787
946,513179-21646155-3009,0.5908641,0.5786365
947,513179-21646170-3010,0.38753086,0.9503044
948,513179-21646178-3011,0.4397749,0.76822823
949,513179-21646185-3012,0.4397754,0.7682287
950,513179-21646203-3013,0.5908645,0.5786354
951,513179-21646234-3014,0.62971056,0.56319565
952,513179-21646242-3015,0.6302631,0.56038964
953,499864-20745362-3018,0.78218246,0.49042282
954,499864-20745364-3020,0.7821806,0.49041975
955,499864-20745366-3021,0.35243374,0.5248555
956,499864-20745368-3022,0.25258678,0.7317381
957,508597-21217994-3023,0.014333967,0.6803415
958,508597-21217994-3024,0.009083758,0.69120115
959,508597-21217994-3025,0.014279348,0.6803015
960,508597-21217994-3026,0.016149027,0.6818505
961,508597-21218113-3027,0.7009135,0.3639534
962,506984-21068608-3028,0.7477934,0.4720288
963,494079-20251914-3029,0.31697598,0.5222478
964,494079-20251916-3030,0.9768113,0.5075209
965,494079-20251916-3031,0.804508,0.6056405
966,494079-20251917-3032,0.34547374,0.48470283
967,494079-20251918-3033,0.8465592,0.46991703
968,494079-20251918-3034,0.8704851,0.46993458
969,494079-20251918-3035,0.8465538,0.46991792
970,494079-20251918-3036,0.8465598,0.4699161
971,494079-20251919-3037,0.3466725,0.44557697
972,494079-20251919-3038,0.80260557,0.6055035
973,494079-20251920-3039,0.8075414,0.60671794
974,494079-20251920-3040,0.79250455,0.61184675
975,494079-20251921-3041,0.91160345,0.42358068
976,494079-20251921-3042,0.97804046,0.5003307
977,494079-20251922-3043,0.97114295,0.49677098
978,494079-20251923-3044,0.55790365,0.0545364
979,494079-20251923-3045,0.799177,0.6054846
980,494079-20251924-3046,0.5550386,0.060570296
981,494079-20251926-3047,0.98576003,0.48559222
982,494079-20251927-3048,0.9788231,0.5040289
983,494079-20251927-3049,0.97067034,0.4968774
984,512990-21616662-3050,0.34671846,0.9959829
985,512990-21616666-3051,0.34671813,0.9959845
986,494141-20258271-3052,0.23047872,0.6826121
987,494275-20270628-3053,0.8119283,0.61004
988,494275-20270630-3054,0.7469644,0.492805
989,494275-20271318-3056,0.5216834,0.12997395
990,514967-21828276-3321,0.18647708,0.8584614
991,514967-21828278-3322,0.16513175,0.8802777
992,527487-22394242-3066,0.65945953,0.3356149
993,511334-21487263-3068,0.64644223,0.35642493
994,520610-22191979-3069,0.5387375,0.1549158
995,507621-21122201-3070,0.30419397,0.9303256
996,508554-21210932-3323,0.20484239,0.79289305
997,498397-20614547-3324,0.15948363,0.8118163
998,498397-20614586-3073,0.6586992,0.50358725
999,497988-20451791-3074,0.29967043,0.5511833
1000,497988-20451791-3075,0.7781912,0.5002595
1001,497988-20451889-3076,0.33412528,0.5346906
1002,506982-21069379-3331,0.42442045,0.7466543
1003,513170-21644908-3079,0.24148363,0.54708475
1004,513170-21644908-3080,0.24156477,0.5465226
1005,513170-21644908-3081,0.24156758,0.546523
1006,506978-21068088-3086,0.7413708,0.49849907
1007,506978-21068118-3087,0.19186796,0.8471008
1008,506978-21068192-3088,0.3391583,0.8388206
1009,498101-20507741-3089,0.22056967,0.6919147
1010,498101-20507741-3090,0.28327593,0.9766882
1011,498101-20507741-3091,0.28327563,0.97668105
1012,498101-20507761-3092,0.23131838,0.6833258
1013,498101-20507782-3093,0.32643124,0.87575626
1014,498101-20507805-3094,0.23290461,0.6898527
1015,498101-20507828-3095,0.2153975,0.9021691
1016,498101-20507867-3096,0.23046938,0.69259214
1017,498101-20507896-3097,0.5104138,0.8677127
1018,498101-20507914-3098,0.51040745,0.86771023
1019,498101-20508017-3099,0.3461307,0.8383522
1020,513262-21661392-3100,0.2570986,0.8687024
1021,513262-21661403-3101,0.6660176,0.20989834
1022,557656-23012421-3102,0.07858074,0.7111212
1023,557656-23012421-3103,0.52159494,0.56611043
1024,557656-23012421-3104,0.523083,0.5661021
1025,557656-23012718-3105,0.15416738,0.8134425
1026,557656-23012726-3106,0.3408808,0.5582518
1027,557656-23012729-3107,0.40845928,0.95189553
1028,511348-21488571-3108,0.40633163,0.9407421
1029,507616-21121885-3109,0.2202416,0.6915945
1030,507616-21121930-3110,0.4397706,0.7682258
1031,507616-21121930-3111,0.5104333,0.8677157
1032,499883-20747570-3112,0.43481895,0.28139812
1033,499883-20747606-3113,0.28658208,0.48450315
1034,527463-22391622-3115,0.23045494,0.6925766
1035,508544-21210762-3116,0.64436805,0.359647
1036,522751-22256671-3117,0.4011669,0.9347646
1037,522751-22256671-3118,0.41257232,0.9309553
1038,500667-20791200-3119,0.29146594,0.54541606
1039,500667-20791200-3120,0.25406292,0.77510387
1040,506911-21059640-3121,0.21851699,0.6884284
1041,506911-21059645-3122,0.2198388,0.6910174
1042,508538-21207641-3123,0.16302839,0.8141535
1043,508538-21207645-3124,0.3996189,0.94882715
1044,508538-21207654-3125,0.18341619,0.8579693
1045,508538-21207659-3126,0.16680633,0.8763889
1046,508538-21207680-3127,0.12165657,0.7345797
1047,508538-21207683-3128,0.5212497,0.86472106
1048,506977-21067868-3129,0.64948875,0.35548285
1049,507818-21132399-3130,0.30473486,0.45528722
1050,507818-21132401-3131,0.25373787,0.7963119
1051,507818-21132409-3132,0.1873968,0.7448376
1052,511354-21488728-3135,0.5605259,0.21818909
1053,511354-21488762-3136,0.6294914,0.56582457
1054,511354-21488787-3137,0.40398443,0.94505274
1055,511354-21488795-3138,0.40971464,0.8975037
1056,511354-21488810-3139,0.4182223,0.90557885
1057,511354-21488812-3140,0.42306417,0.9103278
1058,511354-21488831-3141,0.419072,0.87524486
1059,511354-21488850-3142,0.40202215,0.86851734
1060,511354-21488877-3143,0.40045053,0.74647874
1061,504912-20896611-3144,0.22766028,0.6809145
1062,484569-19988623-3149,0.310456,0.82196254
1063,484569-19988672-3152,0.44957316,0.98052067
1064,484569-19988676-3153,0.32272875,0.9042885
1065,484569-19988697-3154,0.42424577,0.91880524
1066,484569-19988700-3155,0.6232859,0.46632713
1067,484569-19988713-3156,0.40626624,0.9275209
1068,484569-19988728-3157,0.41412327,0.89956975
1069,484569-19988731-3158,0.5024767,0.84175265
1070,484569-19988747-3161,0.51037616,0.86770415
1071,484569-19988748-3162,0.5103432,0.8677103
1072,484569-19988749-3163,0.51037616,0.86770374
1073,484569-19988753-3164,0.30263114,0.8426042
1074,484569-19988755-3165,0.29606763,0.83761746
1075,484569-19988763-3166,0.3041958,0.9303187
1076,484569-19988765-3167,0.42099467,0.92462474
1077,484569-19988766-3168,0.4142553,0.9416728
1078,484569-19988768-3169,0.1206478,0.7330266
1079,484569-19988769-3170,0.2905313,0.81702757
1080,484569-19988770-3171,0.29243085,0.82085645
1081,484569-19988771-3172,0.31404704,0.8675373
1082,484569-19988775-3173,0.40386367,0.93472344
1083,484569-19988778-3174,0.44957134,0.9805206
1084,484569-19988779-3175,0.37384468,0.9738737
1085,484569-19988780-3176,0.29055429,0.81705004
1086,484569-19988882-3194,0.6314885,0.46130472
1087,512980-21611484-3313,0.29110435,0.90420485
1088,498493-20615305-3195,0.4436431,0.7843377
1089,498493-20615305-3196,0.49917495,0.85359126
1090,498493-20615308-3197,0.25402197,0.7750567
1091,498493-20615309-3198,0.25370955,0.79630107
1092,498493-20615310-3199,0.7541281,0.44189373
1093,498493-20615311-3200,0.31060007,0.82217
1094,498493-20615316-3201,0.123082004,0.7381728
1095,514776-21825412-3202,0.382212,0.8702916
1096,506980-21069432-3203,0.23086135,0.6828142
1097,499423-20673161-3317,0.2938659,0.8397252
1098,516693-21924156-3204,0.28495952,0.91893286
1099,516693-21924174-3205,0.36416847,0.87754965
1100,516693-21924178-3206,0.15704778,0.82429457
1101,499812-20735558-3316,0.27372554,0.8371097
1102,507617-21125458-3315,0.26607576,0.8518028
1103,494032-20248504-3207,0.43672732,0.27826637
1104,494032-20248504-3208,0.43474674,0.29532793
1105,516931-21942241-3325,0.19835806,0.8409183
1106,516931-21942251-3326,0.3496634,0.893921
1107,516931-21942258-3327,0.34196335,0.93997175
1108,519242-22116166-3210,0.19519606,0.78560656
1109,519242-22116168-3211,0.5102874,0.8677334
1110,519242-22116173-3212,0.41216832,0.9183229
1111,498148-20557154-3213,0.2539907,0.77502906
1112,498259-20593813-3215,0.40785778,0.9753207
1113,508656-21226554-3216,0.41500703,0.30525035
1114,508755-21238401-3242,0.4124553,0.92421734
1115,508755-21238407-3243,0.34075966,0.92108756
1116,508755-21238410-3244,0.7822122,0.49044374
1117,508755-21238414-3245,0.40923452,0.90480465
1118,508755-21238422-3246,0.10480389,0.740061
1119,508755-21238489-3249,0.22786368,0.6807714
1120,498026-20459087-3251,0.20489624,0.7928768
1121,498026-20459191-3252,0.25372988,0.7963159
1122,508757-21239327-3253,0.51032877,0.8677303
1123,508757-21239362-3254,0.44617996,0.9318773
1124,508757-21239398-3255,0.5103855,0.86772037
1125,520087-22148432-3256,0.49561733,0.26889932
1126,520087-22148434-3257,0.2574333,0.86623544
1127,506985-21069557-3259,0.3227223,0.90428454
1128,506985-21069568-3260,0.15627758,0.8240544
1129,506985-21069574-3261,0.10293972,0.7578485
1130,506985-21069579-3262,0.10202915,0.7499893
1131,506985-21069602-3263,0.1531086,0.8209388
1132,506985-21069606-3264,0.6228686,0.60276514
1133,506985-21069618-3265,0.18737157,0.74485826
1134,506985-21069634-3266,0.1530387,0.8207373
1135,506985-21069872-3267,0.4423044,0.901523
1136,506985-21069877-3268,0.16340843,0.82323927
1137,506985-21069891-3269,0.25259867,0.73173386
1138,506985-21069902-3270,0.41839215,0.9157012
1139,557655-23011448-3342,0.2767994,0.3085792
1140,557655-23011476-3318,0.15319303,0.82082087
1141,557655-23011486-3319,0.18737194,0.7448631
1142,557655-23011492-3320,0.7518337,0.44760314
1143,511332-21485860-3271,0.6465657,0.12205333
1144,500662-20790748-3328,0.4927563,0.25558817
1145,499878-20746289-3273,0.54226756,0.14504842
1146,506279-21007707-3279,0.41913572,0.94414514
1147,506279-21007709-3280,0.4221042,0.9374364
1148,506279-21007710-3281,0.42218298,0.9330437
1149,506279-21007712-3282,0.4253938,0.9267921
1150,506279-21007714-3283,0.62289846,0.60278946
1151,506279-21007714-3284,0.64124787,0.55279034
1152,506279-21007715-3285,0.62289363,0.6027815
1153,506279-21007716-3286,0.25307062,0.17562602
1154,506279-21007722-3287,0.31695452,0.52233076
1155,506279-21007724-3288,0.4396994,0.768018
1156,506279-21007725-3289,0.43970397,0.7680167
1157,506279-21007726-3290,0.44491643,0.9465587
1158,506279-21007728-3291,0.81439465,0.61546934
1159,508707-21235204-3294,0.44855833,0.91716003
1160,508707-21235222-3295,0.4219906,0.97134733
1161,506979-21068985-3296,0.35793972,0.96578765
1162,499835-20740673-3329,0.2677439,0.76368576
1163,527434-22390575-3306,0.29177627,0.3210058
1164,527434-22390579-3307,0.33658916,0.49069554
1165,527434-22390705-3308,0.2677281,0.7636926
1166,527434-22390714-3309,0.33658093,0.49070182
1167,527434-22390727-3310,0.3365892,0.49069554
1168,527434-22390758-3311,0.21846846,0.6853512
1169,513043-21680622-3314,0.29108217,0.90425515
