Id,polarity,mineralogy,specimen,natural history,medicine,doxography,causal explanation,magnetic force,sphere of activity,attraction/repulsion,theoretical,compass,instrument,direction,practice,declination,navigation,inclination,astronomy/astrology/cosmology,Copernicanism
1425,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.19999999999999998,0.0,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.19999999999999998
1426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0
1431,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1432,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1435,0.16666666666666666,0.13888888888888887,0.13888888888888887,0.13888888888888887,0.13888888888888887,0.13888888888888887,0.027777777777777773,0.027777777777777773,0.027777777777777773,0.027777777777777773,0.027777777777777773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1438,0.14545454545454545,0.1,0.1,0.1,0.1,0.1,0.06363636363636363,0.06363636363636363,0.03636363636363636,0.03636363636363636,0.06363636363636363,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.0,0.0,0.0,0.02727272727272727,0.02727272727272727
1443,0.1319332256327409,0.06192784060312334,0.06192784060312334,0.06192784060312334,0.06192784060312334,0.06192784060312334,0.10823909531502417,0.10823909531502417,0.06569736133548734,0.06569736133548734,0.10823909531502417,0.0043080236941303255,0.0043080236941303255,0.0043080236941303255,0.0043080236941303255,0.0,0.0,0.0,0.04254173397953693,0.04254173397953693
1454,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1457,0.011494252873563218,0.011494252873563218,0.011494252873563218,0.011494252873563218,0.011494252873563218,0.011494252873563218,0.1724137931034483,0.10344827586206896,0.0,0.0,0.10344827586206896,0.06896551724137931,0.06896551724137931,0.0,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.0,0.10344827586206896,0.10344827586206896
1458,0.14322747893713522,0.04860661049902791,0.04860661049902791,0.04860661049902791,0.04860661049902791,0.04860661049902791,0.09073233959818527,0.07582631237848345,0.06545690213869085,0.06545690213869085,0.07582631237848345,0.05119896305897605,0.05119896305897605,0.029163966299416772,0.05119896305897605,0.014906027219701896,0.014906027219701896,0.007128969539857432,0.010369410239792628,0.010369410239792628
1464,0.1382978723404255,0.03191489361702128,0.03191489361702128,0.03191489361702128,0.03191489361702128,0.03191489361702128,0.10638297872340426,0.10638297872340426,0.06382978723404255,0.06382978723404255,0.10638297872340426,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0,0.0,0.0,0.0425531914893617,0.0425531914893617
1471,0.1259842519685039,0.02952755905511813,0.02952755905511813,0.02952755905511813,0.02952755905511813,0.02952755905511813,0.13582677165354323,0.13582677165354323,0.08464566929133867,0.08464566929133867,0.13582677165354323,0.01181102362204725,0.01181102362204725,0.01181102362204725,0.01181102362204725,0.0,0.0,0.0,0.05118110236220478,0.05118110236220478
1473,0.13061224489795925,0.02448979591836733,0.02448979591836733,0.02448979591836733,0.02448979591836733,0.02448979591836733,0.10612244897959187,0.09387755102040818,0.09387755102040818,0.09387755102040818,0.09387755102040818,0.06326530612244896,0.06326530612244896,0.012244897959183668,0.06326530612244896,0.012244897959183668,0.012244897959183668,0.0387755102040816,0.0,0.0
1474,0.13157894736842105,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.10526315789473685,0.10526315789473685,0.052631578947368425,0.052631578947368425,0.10526315789473685,0.052631578947368425,0.052631578947368425,0.052631578947368425,0.052631578947368425,0.0,0.0,0.0,0.052631578947368425,0.052631578947368425
1476,0.10869565217391307,0.003105590062111801,0.003105590062111801,0.003105590062111801,0.003105590062111801,0.003105590062111801,0.11801242236024846,0.0807453416149068,0.0590062111801242,0.0590062111801242,0.0807453416149068,0.09937888198757763,0.09937888198757763,0.04658385093167701,0.09937888198757763,0.037267080745341616,0.037267080745341616,0.015527950310559006,0.021739130434782608,0.021739130434782608
1477,0.14285714285714285,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857
1478,0.15960912052117276,0.10423452768729641,0.10423452768729641,0.10423452768729641,0.10423452768729641,0.10423452768729641,0.05863192182410421,0.05863192182410421,0.04885993485342018,0.04885993485342018,0.05863192182410421,0.0065146579804560255,0.0065146579804560255,0.0065146579804560255,0.0065146579804560255,0.0,0.0,0.0,0.009771986970684038,0.009771986970684038
1482,0.1608695652173913,0.05217391304347827,0.05217391304347827,0.05217391304347827,0.05217391304347827,0.05217391304347827,0.10000000000000002,0.09130434782608697,0.09130434782608697,0.09130434782608697,0.09130434782608697,0.026086956521739136,0.026086956521739136,0.01739130434782609,0.026086956521739136,0.008695652173913045,0.008695652173913045,0.0,0.0,0.0
1483,0.11522633744855966,0.02972107910379515,0.02972107910379515,0.02972107910379515,0.02972107910379515,0.02972107910379515,0.1083676268861454,0.07864654778235025,0.06127114769090077,0.06127114769090077,0.07864654778235025,0.07087334247828074,0.07087334247828074,0.02423411065386374,0.07087334247828074,0.02972107910379515,0.02972107910379515,0.016918152720621856,0.017375400091449472,0.017375400091449472
1484,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1486,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.14814814814814814,0.14814814814814814,0.037037037037037035,0.037037037037037035,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111112,0.11111111111111112
1490,0.16371681415929207,0.11061946902654869,0.11061946902654869,0.11061946902654869,0.11061946902654869,0.11061946902654869,0.03539823008849556,0.03539823008849556,0.02654867256637167,0.02654867256637167,0.03539823008849556,0.02654867256637167,0.02654867256637167,0.02654867256637167,0.02654867256637167,0.0,0.0,0.0,0.00884955752212389,0.00884955752212389
1491,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1494,0.11515151515151523,0.04242424242424241,0.04242424242424241,0.04242424242424241,0.04242424242424241,0.04242424242424241,0.09393939393939398,0.06060606060606059,0.0303030303030303,0.0303030303030303,0.06060606060606059,0.07575757575757576,0.07575757575757576,0.04242424242424241,0.07575757575757576,0.03333333333333333,0.03333333333333333,0.0,0.0303030303030303,0.0303030303030303
1497,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1498,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.11111111111111112,0.11111111111111112,0.0,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111112,0.11111111111111112
1499,0.1037735849056604,0.028301886792452827,0.028301886792452827,0.028301886792452827,0.028301886792452827,0.028301886792452827,0.11320754716981134,0.07547169811320756,0.07547169811320756,0.07547169811320756,0.07547169811320756,0.07547169811320756,0.07547169811320756,0.0,0.07547169811320756,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.0,0.0
1500,0.12141779788838623,0.020361990950226207,0.020361990950226207,0.020361990950226207,0.020361990950226207,0.020361990950226207,0.1123680241327301,0.07541478129713422,0.06711915535444944,0.06711915535444944,0.07541478129713422,0.08144796380090501,0.08144796380090501,0.03393665158371036,0.08144796380090501,0.036953242835595715,0.036953242835595715,0.010558069381598775,0.00829562594268475,0.00829562594268475
1501,0.14529914529914525,0.09401709401709403,0.09401709401709403,0.09401709401709403,0.09401709401709403,0.09401709401709403,0.07692307692307693,0.07692307692307693,0.05128205128205129,0.05128205128205129,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025641025641025644,0.025641025641025644
